,date,NAV,NavperUnit,sellingPrice,redemptionPrice,change,FundName
560,2020-10-19,40441938694.54,11.2143,11.2144,11.2143,0.0003,B-TREASURY : Bualuang Treasury Fund
561,2020-10-16,40540437854.12,11.214,11.2141,11.214,0.0,B-TREASURY : Bualuang Treasury Fund
562,2020-10-15,40650523671.75,11.214,11.2141,11.214,0.0002,B-TREASURY : Bualuang Treasury Fund
563,2020-10-14,41000898811.35,11.2138,11.2139,11.2138,0.0002,B-TREASURY : Bualuang Treasury Fund
564,2020-10-12,41099200093.65,11.2136,11.2137,11.2136,0.0003,B-TREASURY : Bualuang Treasury Fund
565,2020-10-09,41277096049.8,11.2133,11.2134,11.2133,0.0,B-TREASURY : Bualuang Treasury Fund
566,2020-10-08,41306508147.02,11.2133,11.2134,11.2133,0.0001,B-TREASURY : Bualuang Treasury Fund
567,2020-10-07,41207187956.38,11.2132,11.2133,11.2132,0.0002,B-TREASURY : Bualuang Treasury Fund
568,2020-10-06,41134452989.83,11.213,11.2131,11.213,0.0,B-TREASURY : Bualuang Treasury Fund
569,2020-10-05,41196157539.04,11.213,11.2131,11.213,0.0003,B-TREASURY : Bualuang Treasury Fund
570,2020-10-02,41041602985.64,11.2127,11.2128,11.2127,0.0001,B-TREASURY : Bualuang Treasury Fund
571,2020-10-01,41169453879.82,11.2126,11.2127,11.2126,0.0001,B-TREASURY : Bualuang Treasury Fund
572,2020-09-30,41049604312.5,11.2125,11.2126,11.2125,0.0001,B-TREASURY : Bualuang Treasury Fund
573,2020-09-29,40895564699.39,11.2124,11.2125,11.2124,0.0001,B-TREASURY : Bualuang Treasury Fund
574,2020-09-28,40969767704.4,11.2123,11.2124,11.2123,0.0003,B-TREASURY : Bualuang Treasury Fund
575,2020-09-25,41120563950.59,11.212,11.2121,11.212,0.0001,B-TREASURY : Bualuang Treasury Fund
576,2020-09-24,40974725175.14,11.2119,11.212,11.2119,0.0001,B-TREASURY : Bualuang Treasury Fund
577,2020-09-23,41058341622.1,11.2118,11.2119,11.2118,0.0001,B-TREASURY : Bualuang Treasury Fund
578,2020-09-22,40727887024.27,11.2117,11.2118,11.2117,0.0001,B-TREASURY : Bualuang Treasury Fund
579,2020-09-21,40775263005.72,11.2116,11.2117,11.2116,0.0003,B-TREASURY : Bualuang Treasury Fund
580,2020-09-18,40672669530.33,11.2113,11.2114,11.2113,0.0001,B-TREASURY : Bualuang Treasury Fund
581,2020-09-17,40647741900.55,11.2112,11.2113,11.2112,0.0,B-TREASURY : Bualuang Treasury Fund
582,2020-09-16,42189616469.45,11.2112,11.2113,11.2112,0.0001,B-TREASURY : Bualuang Treasury Fund
583,2020-09-15,42185974770.06,11.2111,11.2112,11.2111,0.0001,B-TREASURY : Bualuang Treasury Fund
584,2020-09-14,42370194437.19,11.211,11.2111,11.211,0.0003,B-TREASURY : Bualuang Treasury Fund
585,2020-09-11,42218033178.32,11.2107,11.2108,11.2107,0.0001,B-TREASURY : Bualuang Treasury Fund
586,2020-09-10,42651104333.94,11.2106,11.2107,11.2106,0.0001,B-TREASURY : Bualuang Treasury Fund
587,2020-09-09,42740279799.93,11.2105,11.2106,11.2105,0.0001,B-TREASURY : Bualuang Treasury Fund
588,2020-09-08,43013037671.65,11.2104,11.2105,11.2104,0.0005,B-TREASURY : Bualuang Treasury Fund
589,2020-09-03,43351488822.55,11.2099,11.21,11.2099,0.0001,B-TREASURY : Bualuang Treasury Fund
590,2020-09-02,43864047719.95,11.2098,11.2099,11.2098,0.0001,B-TREASURY : Bualuang Treasury Fund
591,2020-09-01,43925968477.11,11.2097,11.2098,11.2097,0.0001,B-TREASURY : Bualuang Treasury Fund
592,2020-08-31,43933416076.6,11.2096,11.2097,11.2096,0.0001,B-TREASURY : Bualuang Treasury Fund
593,2020-08-28,43669560908.08,11.2095,11.2096,11.2095,0.0001,B-TREASURY : Bualuang Treasury Fund
594,2020-08-27,44044679753.4,11.2094,11.2095,11.2094,0.0,B-TREASURY : Bualuang Treasury Fund
595,2020-08-26,43991621826.12,11.2094,11.2095,11.2094,0.0001,B-TREASURY : Bualuang Treasury Fund
596,2020-08-25,44006180583.85,11.2093,11.2094,11.2093,0.0001,B-TREASURY : Bualuang Treasury Fund
597,2020-08-24,44190275065.31,11.2092,11.2093,11.2092,0.0001,B-TREASURY : Bualuang Treasury Fund
598,2020-08-21,44095549780.13,11.2091,11.2092,11.2091,0.0001,B-TREASURY : Bualuang Treasury Fund
599,2020-08-20,44006961738.12,11.209,11.2091,11.209,0.0,B-TREASURY : Bualuang Treasury Fund
600,2020-08-19,43746204122.62,11.209,11.2091,11.209,0.0001,B-TREASURY : Bualuang Treasury Fund
601,2020-08-18,43749511401.79,11.2089,11.209,11.2089,0.0001,B-TREASURY : Bualuang Treasury Fund
602,2020-08-17,43824670841.75,11.2088,11.2089,11.2088,0.0001,B-TREASURY : Bualuang Treasury Fund
603,2020-08-14,43595919532.35,11.2087,11.2088,11.2087,0.0001,B-TREASURY : Bualuang Treasury Fund
604,2020-08-13,43708327792.07,11.2086,11.2087,11.2086,0.0001,B-TREASURY : Bualuang Treasury Fund
605,2020-08-11,43652451472.34,11.2085,11.2086,11.2085,0.0001,B-TREASURY : Bualuang Treasury Fund
606,2020-08-10,44053398240.85,11.2084,11.2085,11.2084,0.0001,B-TREASURY : Bualuang Treasury Fund
607,2020-08-07,43948047409.98,11.2083,11.2084,11.2083,0.0001,B-TREASURY : Bualuang Treasury Fund
608,2020-08-06,44157888175.12,11.2082,11.2083,11.2082,0.0001,B-TREASURY : Bualuang Treasury Fund
609,2020-08-05,45081999635.33,11.2081,11.2082,11.2081,0.0,B-TREASURY : Bualuang Treasury Fund
610,2020-08-04,45044582410.9,11.2081,11.2082,11.2081,0.0001,B-TREASURY : Bualuang Treasury Fund
611,2020-08-03,45029647539.0,11.208,11.2081,11.208,0.0001,B-TREASURY : Bualuang Treasury Fund
612,2020-07-31,45004396448.4,11.2079,11.208,11.2079,0.0,B-TREASURY : Bualuang Treasury Fund
613,2020-07-30,45058603524.52,11.2079,11.208,11.2079,0.0002,B-TREASURY : Bualuang Treasury Fund
614,2020-07-29,45390224487.71,11.2077,11.2078,11.2077,0.0002,B-TREASURY : Bualuang Treasury Fund
615,2020-07-24,44855185266.18,11.2075,11.2076,11.2075,0.0001,B-TREASURY : Bualuang Treasury Fund
616,2020-07-23,44461268416.59,11.2074,11.2075,11.2074,0.0,B-TREASURY : Bualuang Treasury Fund
617,2020-07-22,44424942399.79,11.2074,11.2075,11.2074,0.0001,B-TREASURY : Bualuang Treasury Fund
618,2020-07-21,44367336435.79,11.2073,11.2074,11.2073,0.0,B-TREASURY : Bualuang Treasury Fund
619,2020-07-20,44386617545.31,11.2073,11.2074,11.2073,0.0003,B-TREASURY : Bualuang Treasury Fund
620,2020-07-17,44328179842.55,11.207,11.2071,11.207,0.0,B-TREASURY : Bualuang Treasury Fund
621,2020-07-16,44312815545.88,11.207,11.2071,11.207,0.0001,B-TREASURY : Bualuang Treasury Fund
622,2020-07-15,44257884267.03,11.2069,11.207,11.2069,0.0,B-TREASURY : Bualuang Treasury Fund
623,2020-07-14,44145186829.4,11.2069,11.207,11.2069,0.0,B-TREASURY : Bualuang Treasury Fund
624,2020-07-13,44161806663.46,11.2069,11.207,11.2069,0.0002,B-TREASURY : Bualuang Treasury Fund
625,2020-07-10,43988241165.91,11.2067,11.2068,11.2067,0.0001,B-TREASURY : Bualuang Treasury Fund
626,2020-07-09,43983468164.86,11.2066,11.2067,11.2066,0.0,B-TREASURY : Bualuang Treasury Fund
627,2020-07-08,44036071859.89,11.2066,11.2067,11.2066,0.0001,B-TREASURY : Bualuang Treasury Fund
628,2020-07-07,44056849001.82,11.2065,11.2066,11.2065,0.0002,B-TREASURY : Bualuang Treasury Fund
629,2020-07-03,43794654335.91,11.2063,11.2064,11.2063,0.0001,B-TREASURY : Bualuang Treasury Fund
630,2020-07-02,43127058648.44,11.2062,11.2063,11.2062,0.0,B-TREASURY : Bualuang Treasury Fund
631,2020-07-01,42622747649.9,11.2062,11.2063,11.2062,0.0001,B-TREASURY : Bualuang Treasury Fund
632,2020-06-30,42483928099.91,11.2061,11.2062,11.2061,0.0002,B-TREASURY : Bualuang Treasury Fund
633,2020-06-29,42362621767.7,11.2059,11.206,11.2059,0.0002,B-TREASURY : Bualuang Treasury Fund
634,2020-06-26,42281282957.01,11.2057,11.2058,11.2057,0.0001,B-TREASURY : Bualuang Treasury Fund
635,2020-06-25,41856338181.14,11.2056,11.2057,11.2056,0.0,B-TREASURY : Bualuang Treasury Fund
636,2020-06-24,42002811797.99,11.2056,11.2057,11.2056,0.0001,B-TREASURY : Bualuang Treasury Fund
637,2020-06-23,41592309029.29,11.2055,11.2056,11.2055,0.0,B-TREASURY : Bualuang Treasury Fund
638,2020-06-22,41440399570.28,11.2055,11.2056,11.2055,0.0002,B-TREASURY : Bualuang Treasury Fund
639,2020-06-19,41269088098.36,11.2053,11.2054,11.2053,0.0,B-TREASURY : Bualuang Treasury Fund
640,2020-06-18,41180487168.15,11.2053,11.2054,11.2053,0.0002,B-TREASURY : Bualuang Treasury Fund
641,2020-06-17,41000727636.36,11.2051,11.2052,11.2051,0.0,B-TREASURY : Bualuang Treasury Fund
642,2020-06-16,40883069486.82,11.2051,11.2052,11.2051,0.0,B-TREASURY : Bualuang Treasury Fund
643,2020-06-15,41033842976.09,11.2051,11.2052,11.2051,0.0002,B-TREASURY : Bualuang Treasury Fund
644,2020-06-12,41000792003.36,11.2049,11.205,11.2049,0.0,B-TREASURY : Bualuang Treasury Fund
645,2020-06-11,40428234829.71,11.2049,11.205,11.2049,0.0003,B-TREASURY : Bualuang Treasury Fund
646,2020-06-10,41194338815.81,11.2046,11.2047,11.2046,0.0002,B-TREASURY : Bualuang Treasury Fund
647,2020-06-09,41302844036.05,11.2044,11.2045,11.2044,0.0002,B-TREASURY : Bualuang Treasury Fund
648,2020-06-08,41254386137.49,11.2042,11.2043,11.2042,0.0002,B-TREASURY : Bualuang Treasury Fund
649,2020-06-05,40712882988.02,11.204,11.2041,11.204,0.0001,B-TREASURY : Bualuang Treasury Fund
650,2020-06-04,42132925155.08,11.2039,11.204,11.2039,0.0003,B-TREASURY : Bualuang Treasury Fund
651,2020-06-02,41684593719.17,11.2036,11.2037,11.2036,0.0001,B-TREASURY : Bualuang Treasury Fund
652,2020-06-01,41619685278.65,11.2035,11.2036,11.2035,0.0003,B-TREASURY : Bualuang Treasury Fund
653,2020-05-29,41364778782.87,11.2032,11.2033,11.2032,0.0001,B-TREASURY : Bualuang Treasury Fund
654,2020-05-28,41321243331.09,11.2031,11.2032,11.2031,0.0002,B-TREASURY : Bualuang Treasury Fund
655,2020-05-27,40851845453.66,11.2029,11.203,11.2029,0.0,B-TREASURY : Bualuang Treasury Fund
656,2020-05-26,40800999215.08,11.2029,11.203,11.2029,0.0002,B-TREASURY : Bualuang Treasury Fund
657,2020-05-25,41046982717.73,11.2027,11.2028,11.2027,0.0003,B-TREASURY : Bualuang Treasury Fund
658,2020-05-22,41991489925.82,11.2024,11.2025,11.2024,0.0,B-TREASURY : Bualuang Treasury Fund
659,2020-05-21,42552658151.35,11.2024,11.2025,11.2024,0.0001,B-TREASURY : Bualuang Treasury Fund
660,2020-05-20,42046341006.3,11.2023,11.2024,11.2023,0.0002,B-TREASURY : Bualuang Treasury Fund
661,2020-05-19,41773397941.36,11.2021,11.2022,11.2021,0.0001,B-TREASURY : Bualuang Treasury Fund
662,2020-05-18,41602605354.4,11.202,11.2021,11.202,0.0002,B-TREASURY : Bualuang Treasury Fund
663,2020-05-15,41254490335.21,11.2018,11.2019,11.2018,0.0001,B-TREASURY : Bualuang Treasury Fund
664,2020-05-14,40919546619.91,11.2017,11.2018,11.2017,0.0001,B-TREASURY : Bualuang Treasury Fund
665,2020-05-13,40674200197.72,11.2016,11.2017,11.2016,0.0002,B-TREASURY : Bualuang Treasury Fund
666,2020-05-12,40504163217.87,11.2014,11.2015,11.2014,0.0001,B-TREASURY : Bualuang Treasury Fund
667,2020-05-11,40293143539.24,11.2013,11.2014,11.2013,0.0003,B-TREASURY : Bualuang Treasury Fund
668,2020-05-08,39698017639.81,11.201,11.2011,11.201,0.0002,B-TREASURY : Bualuang Treasury Fund
669,2020-05-07,38834565255.99,11.2008,11.2009,11.2008,0.0002,B-TREASURY : Bualuang Treasury Fund
670,2020-05-05,38554594287.57,11.2006,11.2007,11.2006,0.0008,B-TREASURY : Bualuang Treasury Fund
671,2020-04-30,37486185190.31,11.1998,11.1999,11.1998,0.0,B-TREASURY : Bualuang Treasury Fund
672,2020-04-29,36446776575.94,11.1998,11.1999,11.1998,0.0002,B-TREASURY : Bualuang Treasury Fund
673,2020-04-28,34841732167.66,11.1996,11.1997,11.1996,0.0003,B-TREASURY : Bualuang Treasury Fund
674,2020-04-27,34436847196.99,11.1993,11.1994,11.1993,0.0005,B-TREASURY : Bualuang Treasury Fund
675,2020-04-24,33188111134.45,11.1988,11.1989,11.1988,0.0003,B-TREASURY : Bualuang Treasury Fund
676,2020-04-23,33452155276.41,11.1985,11.1986,11.1985,0.0001,B-TREASURY : Bualuang Treasury Fund
677,2020-04-22,33529549405.83,11.1984,11.1985,11.1984,0.0003,B-TREASURY : Bualuang Treasury Fund
678,2020-04-21,33598712208.87,11.1981,11.1982,11.1981,0.0002,B-TREASURY : Bualuang Treasury Fund
679,2020-04-20,33356574046.02,11.1979,11.198,11.1979,0.0005,B-TREASURY : Bualuang Treasury Fund
680,2020-04-17,32926795340.35,11.1974,11.1975,11.1974,0.0002,B-TREASURY : Bualuang Treasury Fund
681,2020-04-16,32688515896.04,11.1972,11.1973,11.1972,0.0002,B-TREASURY : Bualuang Treasury Fund
682,2020-04-15,32131676125.91,11.197,11.1971,11.197,0.0002,B-TREASURY : Bualuang Treasury Fund
683,2020-04-14,32106143172.9,11.1968,11.1969,11.1968,0.0004,B-TREASURY : Bualuang Treasury Fund
684,2020-04-13,32143977471.74,11.1964,11.1965,11.1964,0.0004,B-TREASURY : Bualuang Treasury Fund
685,2020-04-10,31735397511.63,11.196,11.1961,11.196,0.0002,B-TREASURY : Bualuang Treasury Fund
686,2020-04-09,31602374909.78,11.1958,11.1959,11.1958,0.0002,B-TREASURY : Bualuang Treasury Fund
687,2020-04-08,31173119595.03,11.1956,11.1957,11.1956,0.0002,B-TREASURY : Bualuang Treasury Fund
688,2020-04-07,31270033623.62,11.1954,11.1955,11.1954,0.0007,B-TREASURY : Bualuang Treasury Fund
689,2020-04-03,31086475616.71,11.1947,11.1948,11.1947,0.0002,B-TREASURY : Bualuang Treasury Fund
690,2020-04-02,30858370373.36,11.1945,11.1946,11.1945,0.0005,B-TREASURY : Bualuang Treasury Fund
691,2020-04-01,30655285291.32,11.194,11.1941,11.194,0.0002,B-TREASURY : Bualuang Treasury Fund
692,2020-03-31,30239307735.31,11.1938,11.1939,11.1938,0.0002,B-TREASURY : Bualuang Treasury Fund
693,2020-03-30,27260704115.44,11.1936,11.1937,11.1936,0.0005,B-TREASURY : Bualuang Treasury Fund
694,2020-03-27,27309295495.67,11.1931,11.1932,11.1931,0.0002,B-TREASURY : Bualuang Treasury Fund
695,2020-03-26,27300325090.66,11.1929,11.193,11.1929,0.0003,B-TREASURY : Bualuang Treasury Fund
696,2020-03-25,27366778897.93,11.1926,11.1927,11.1926,0.0002,B-TREASURY : Bualuang Treasury Fund
697,2020-03-24,27117022639.95,11.1924,11.1925,11.1924,0.0002,B-TREASURY : Bualuang Treasury Fund
698,2020-03-23,26968636172.26,11.1922,11.1923,11.1922,0.0009,B-TREASURY : Bualuang Treasury Fund
699,2020-03-20,25786061237.96,11.1913,11.1914,11.1913,0.0001,B-TREASURY : Bualuang Treasury Fund
700,2020-03-19,25029329957.19,11.1912,11.1913,11.1912,0.0003,B-TREASURY : Bualuang Treasury Fund
701,2020-03-18,24309649668.41,11.1909,11.191,11.1909,0.0002,B-TREASURY : Bualuang Treasury Fund
702,2020-03-17,24278994361.43,11.1907,11.1908,11.1907,0.0002,B-TREASURY : Bualuang Treasury Fund
703,2020-03-16,23072374725.72,11.1905,11.1906,11.1905,0.0007,B-TREASURY : Bualuang Treasury Fund
704,2020-03-13,22970455816.11,11.1898,11.1899,11.1898,-0.0002,B-TREASURY : Bualuang Treasury Fund
705,2020-03-12,22765362467.24,11.19,11.1901,11.19,0.0003,B-TREASURY : Bualuang Treasury Fund
706,2020-03-11,22575190853.4,11.1897,11.1898,11.1897,0.0002,B-TREASURY : Bualuang Treasury Fund
707,2020-03-10,23144030489.35,11.1895,11.1896,11.1895,0.0004,B-TREASURY : Bualuang Treasury Fund
708,2020-03-09,23312874694.72,11.1891,11.1892,11.1891,0.0007,B-TREASURY : Bualuang Treasury Fund
709,2020-03-06,23029305709.32,11.1884,11.1885,11.1884,0.0004,B-TREASURY : Bualuang Treasury Fund
710,2020-03-05,23013786959.98,11.188,11.1881,11.188,0.0003,B-TREASURY : Bualuang Treasury Fund
711,2020-03-04,23050689364.29,11.1877,11.1878,11.1877,0.0003,B-TREASURY : Bualuang Treasury Fund
712,2020-03-03,22635952686.78,11.1874,11.1875,11.1874,0.0003,B-TREASURY : Bualuang Treasury Fund
713,2020-03-02,22629381315.59,11.1871,11.1872,11.1871,0.0007,B-TREASURY : Bualuang Treasury Fund
714,2020-02-28,22098253250.0,11.1864,11.1865,11.1864,0.0003,B-TREASURY : Bualuang Treasury Fund
715,2020-02-27,21954274703.91,11.1861,11.1862,11.1861,0.0002,B-TREASURY : Bualuang Treasury Fund
716,2020-02-26,22251711228.25,11.1859,11.186,11.1859,0.0003,B-TREASURY : Bualuang Treasury Fund
717,2020-02-25,22242234991.72,11.1856,11.1857,11.1856,0.0003,B-TREASURY : Bualuang Treasury Fund
718,2020-02-24,22191226148.89,11.1853,11.1854,11.1853,0.0007,B-TREASURY : Bualuang Treasury Fund
719,2020-02-21,21962172814.42,11.1846,11.1847,11.1846,0.0003,B-TREASURY : Bualuang Treasury Fund
720,2020-02-20,21755063064.88,11.1843,11.1844,11.1843,0.0003,B-TREASURY : Bualuang Treasury Fund
721,2020-02-19,21765530058.75,11.184,11.1841,11.184,0.0002,B-TREASURY : Bualuang Treasury Fund
722,2020-02-18,21710286190.9,11.1838,11.1839,11.1838,0.0003,B-TREASURY : Bualuang Treasury Fund
723,2020-02-17,21709059630.79,11.1835,11.1836,11.1835,0.0008,B-TREASURY : Bualuang Treasury Fund
724,2020-02-14,21628759866.44,11.1827,11.1828,11.1827,0.0003,B-TREASURY : Bualuang Treasury Fund
725,2020-02-13,21519749193.23,11.1824,11.1825,11.1824,0.0002,B-TREASURY : Bualuang Treasury Fund
726,2020-02-12,21449052377.51,11.1822,11.1823,11.1822,0.0003,B-TREASURY : Bualuang Treasury Fund
727,2020-02-11,21502092378.39,11.1819,11.182,11.1819,0.001,B-TREASURY : Bualuang Treasury Fund
728,2020-02-07,21384467801.64,11.1809,11.181,11.1809,0.0004,B-TREASURY : Bualuang Treasury Fund
729,2020-02-06,21324529416.58,11.1805,11.1806,11.1805,0.0003,B-TREASURY : Bualuang Treasury Fund
730,2020-02-05,21246697650.69,11.1802,11.1803,11.1802,0.0003,B-TREASURY : Bualuang Treasury Fund
731,2020-02-04,21512843366.42,11.1799,11.18,11.1799,0.0003,B-TREASURY : Bualuang Treasury Fund
732,2020-02-03,21622958847.23,11.1796,11.1797,11.1796,0.0008,B-TREASURY : Bualuang Treasury Fund
733,2020-01-31,21432324088.14,11.1788,11.1789,11.1788,0.0003,B-TREASURY : Bualuang Treasury Fund
734,2020-01-30,21373583556.97,11.1785,11.1786,11.1785,0.0003,B-TREASURY : Bualuang Treasury Fund
735,2020-01-29,21278323252.99,11.1782,11.1783,11.1782,0.0003,B-TREASURY : Bualuang Treasury Fund
736,2020-01-28,21321705818.26,11.1779,11.178,11.1779,0.0002,B-TREASURY : Bualuang Treasury Fund
737,2020-01-27,21546379123.3,11.1777,11.1778,11.1777,0.0009,B-TREASURY : Bualuang Treasury Fund
738,2020-01-24,21470407777.48,11.1768,11.1769,11.1768,0.0002,B-TREASURY : Bualuang Treasury Fund
739,2020-01-23,21620973519.6,11.1766,11.1767,11.1766,0.0003,B-TREASURY : Bualuang Treasury Fund
740,2020-01-22,21644346179.01,11.1763,11.1764,11.1763,0.0003,B-TREASURY : Bualuang Treasury Fund
741,2020-01-21,21669574405.58,11.176,11.1761,11.176,0.0003,B-TREASURY : Bualuang Treasury Fund
742,2020-01-20,21834834364.05,11.1757,11.1758,11.1757,0.0009,B-TREASURY : Bualuang Treasury Fund
743,2020-01-17,21994191765.82,11.1748,11.1749,11.1748,0.0003,B-TREASURY : Bualuang Treasury Fund
744,2020-01-16,22030283885.78,11.1745,11.1746,11.1745,0.0002,B-TREASURY : Bualuang Treasury Fund
745,2020-01-15,21902430011.72,11.1743,11.1744,11.1743,0.0003,B-TREASURY : Bualuang Treasury Fund
746,2020-01-14,21902914806.88,11.174,11.1741,11.174,0.0003,B-TREASURY : Bualuang Treasury Fund
747,2020-01-13,21948711046.25,11.1737,11.1738,11.1737,0.0009,B-TREASURY : Bualuang Treasury Fund
748,2020-01-10,21882689381.23,11.1728,11.1729,11.1728,0.0003,B-TREASURY : Bualuang Treasury Fund
749,2020-01-09,21826441125.13,11.1725,11.1726,11.1725,0.0003,B-TREASURY : Bualuang Treasury Fund
750,2020-01-08,21784153518.11,11.1722,11.1723,11.1722,0.0003,B-TREASURY : Bualuang Treasury Fund
751,2020-01-07,21684106572.82,11.1719,11.172,11.1719,0.0003,B-TREASURY : Bualuang Treasury Fund
752,2020-01-06,21693206283.56,11.1716,11.1717,11.1716,0.0009,B-TREASURY : Bualuang Treasury Fund
753,2020-01-03,21600676773.72,11.1707,11.1708,11.1707,0.0004,B-TREASURY : Bualuang Treasury Fund
754,2020-01-02,21444445184.09,11.1703,11.1704,11.1703,0.0009,B-TREASURY : Bualuang Treasury Fund
755,2019-12-30,21468200315.99,11.1694,11.1695,11.1694,0.001,B-TREASURY : Bualuang Treasury Fund
756,2019-12-27,21389231569.91,11.1684,11.1685,11.1684,0.0003,B-TREASURY : Bualuang Treasury Fund
757,2019-12-26,21345526528.37,11.1681,11.1682,11.1681,0.0004,B-TREASURY : Bualuang Treasury Fund
758,2019-12-25,21344486626.7,11.1677,11.1678,11.1677,0.0003,B-TREASURY : Bualuang Treasury Fund
759,2019-12-24,21430684971.6,11.1674,11.1675,11.1674,0.0003,B-TREASURY : Bualuang Treasury Fund
760,2019-12-23,21514567126.28,11.1671,11.1672,11.1671,0.001,B-TREASURY : Bualuang Treasury Fund
761,2019-12-20,21345960680.35,11.1661,11.1662,11.1661,0.0003,B-TREASURY : Bualuang Treasury Fund
762,2019-12-19,21503385705.62,11.1658,11.1659,11.1658,0.0003,B-TREASURY : Bualuang Treasury Fund
763,2019-12-18,21451573090.43,11.1655,11.1656,11.1655,0.0004,B-TREASURY : Bualuang Treasury Fund
764,2019-12-17,21439056102.52,11.1651,11.1652,11.1651,0.0003,B-TREASURY : Bualuang Treasury Fund
765,2019-12-16,21802456472.41,11.1648,11.1649,11.1648,0.001,B-TREASURY : Bualuang Treasury Fund
766,2019-12-13,21722121303.02,11.1638,11.1639,11.1638,0.0003,B-TREASURY : Bualuang Treasury Fund
767,2019-12-12,21900919979.18,11.1635,11.1636,11.1635,0.0003,B-TREASURY : Bualuang Treasury Fund
768,2019-12-11,21787546133.08,11.1632,11.1633,11.1632,0.0007,B-TREASURY : Bualuang Treasury Fund
769,2019-12-09,21800522017.71,11.1625,11.1626,11.1625,0.001,B-TREASURY : Bualuang Treasury Fund
770,2019-12-06,21615828802.29,11.1615,11.1616,11.1615,0.0007,B-TREASURY : Bualuang Treasury Fund
771,2019-12-04,21360293062.87,11.1608,11.1609,11.1608,0.0003,B-TREASURY : Bualuang Treasury Fund
772,2019-12-03,21229735421.27,11.1605,11.1606,11.1605,0.0004,B-TREASURY : Bualuang Treasury Fund
773,2019-12-02,21285594639.34,11.1601,11.1602,11.1601,0.001,B-TREASURY : Bualuang Treasury Fund
774,2019-11-29,21190186428.34,11.1591,11.1592,11.1591,0.0003,B-TREASURY : Bualuang Treasury Fund
775,2019-11-28,20492077759.01,11.1588,11.1589,11.1588,0.0003,B-TREASURY : Bualuang Treasury Fund
776,2019-11-27,20389899035.68,11.1585,11.1586,11.1585,0.0004,B-TREASURY : Bualuang Treasury Fund
777,2019-11-26,20438559134.36,11.1581,11.1582,11.1581,0.0003,B-TREASURY : Bualuang Treasury Fund
778,2019-11-25,20743692039.07,11.1578,11.1579,11.1578,0.001,B-TREASURY : Bualuang Treasury Fund
779,2019-11-22,20774435204.59,11.1568,11.1569,11.1568,0.0003,B-TREASURY : Bualuang Treasury Fund
780,2019-11-21,20798150418.71,11.1565,11.1566,11.1565,0.0004,B-TREASURY : Bualuang Treasury Fund
781,2019-11-20,20812907986.9,11.1561,11.1562,11.1561,0.0003,B-TREASURY : Bualuang Treasury Fund
782,2019-11-19,20899752244.89,11.1558,11.1559,11.1558,0.0004,B-TREASURY : Bualuang Treasury Fund
783,2019-11-18,20872919073.16,11.1554,11.1555,11.1554,0.001,B-TREASURY : Bualuang Treasury Fund
784,2019-11-15,20885767920.0,11.1544,11.1545,11.1544,0.0003,B-TREASURY : Bualuang Treasury Fund
785,2019-11-14,20945553755.82,11.1541,11.1542,11.1541,0.0003,B-TREASURY : Bualuang Treasury Fund
786,2019-11-13,20885470511.85,11.1538,11.1539,11.1538,0.0004,B-TREASURY : Bualuang Treasury Fund
787,2019-11-12,20890602209.79,11.1534,11.1535,11.1534,0.0003,B-TREASURY : Bualuang Treasury Fund
788,2019-11-11,21095106924.51,11.1531,11.1532,11.1531,0.0011,B-TREASURY : Bualuang Treasury Fund
789,2019-11-08,20908999164.85,11.152,11.1521,11.152,0.0003,B-TREASURY : Bualuang Treasury Fund
790,2019-11-07,20793523290.19,11.1517,11.1518,11.1517,0.0006,B-TREASURY : Bualuang Treasury Fund
791,2019-11-06,20799915830.32,11.1511,11.1512,11.1511,0.0003,B-TREASURY : Bualuang Treasury Fund
792,2019-11-05,20633204503.74,11.1508,11.1509,11.1508,0.0004,B-TREASURY : Bualuang Treasury Fund
793,2019-11-04,20734485908.57,11.1504,11.1505,11.1504,0.0011,B-TREASURY : Bualuang Treasury Fund
794,2019-11-01,20654921304.57,11.1493,11.1494,11.1493,0.0002,B-TREASURY : Bualuang Treasury Fund
795,2019-10-31,20637110989.65,11.1491,11.1492,11.1491,0.0004,B-TREASURY : Bualuang Treasury Fund
796,2019-10-30,20633992357.98,11.1487,11.1488,11.1487,0.0004,B-TREASURY : Bualuang Treasury Fund
797,2019-10-29,20634338565.44,11.1483,11.1484,11.1483,0.0003,B-TREASURY : Bualuang Treasury Fund
798,2019-10-28,20757287284.08,11.148,11.1481,11.148,0.0011,B-TREASURY : Bualuang Treasury Fund
799,2019-10-25,20728532106.06,11.1469,11.147,11.1469,0.0003,B-TREASURY : Bualuang Treasury Fund
800,2019-10-24,20829435069.77,11.1466,11.1467,11.1466,0.0008,B-TREASURY : Bualuang Treasury Fund
801,2019-10-22,20766502789.0,11.1458,11.1459,11.1458,0.0003,B-TREASURY : Bualuang Treasury Fund
802,2019-10-21,20791239390.9,11.1455,11.1456,11.1455,0.0011,B-TREASURY : Bualuang Treasury Fund
803,2019-10-18,20828293624.28,11.1444,11.1445,11.1444,0.0003,B-TREASURY : Bualuang Treasury Fund
804,2019-10-17,20871969530.94,11.1441,11.1442,11.1441,0.0005,B-TREASURY : Bualuang Treasury Fund
805,2019-10-16,23124405768.28,11.1436,11.1437,11.1436,0.0004,B-TREASURY : Bualuang Treasury Fund
